gameId,name,value
103817,Main + Sides,0:17:0
103817,Completionist,0:0:0
103817,All Styles,0:17:0
103818,Main Story,0:0:0
103818,Main + Sides,0:0:0
103818,Completionist,0:0:0
103818,All Styles,0:0:0
103819,Main Story,12:0:0
103819,Main + Sides,12:0:0
103819,Completionist,31:0:0
103819,All Styles,13:30:0
103820,Main Story,3:30:0
103820,Main + Sides,5:0:0
103820,Completionist,5:30:0
103820,All Styles,4:30:0
103821,Main Story,0:0:0
103821,Main + Sides,0:0:0
103821,Completionist,0:0:0
103821,All Styles,0:0:0
103822,Main Story,4:0:0
103822,Main + Sides,9:30:0
103822,Completionist,16:30:0
103822,All Styles,5:30:0
103823,Main Story,0:0:0
103823,Main + Sides,0:0:0
103823,Completionist,0:0:0
103823,All Styles,0:0:0
103824,Main Story,4:0:0
103824,Main + Sides,14:0:0
103824,Completionist,107:0:0
103824,All Styles,12:30:0
103825,Main Story,62:30:0
103825,Main + Sides,102:0:0
103825,Completionist,173:0:0
103825,All Styles,100:0:0
103826,Main Story,0:0:0
103826,Main + Sides,0:0:0
103826,Completionist,0:0:0
103826,All Styles,0:0:0
103827,Single-Player,10:30:0
103827,Co-Op,0:0:0
103828,Main Story,0:0:0
103828,Main + Sides,0:0:0
103828,Completionist,0:0:0
103828,All Styles,0:0:0
103829,Main Story,39:30:0
103829,Main + Sides,56:0:0
103829,Completionist,133:0:0
103829,All Styles,57:0:0
103830,Main Story,22:0:0
103830,Main + Sides,26:30:0
103830,Completionist,30:30:0
103830,All Styles,25:30:0
103831,Main Story,0:0:0
103831,Main + Sides,0:0:0
103831,Completionist,0:0:0
103831,All Styles,0:0:0
103832,Main Story,0:0:0
103832,Main + Sides,0:0:0
103832,Completionist,0:0:0
103832,All Styles,0:0:0
103833,Main Story,0:0:0
103833,Main + Sides,0:0:0
103833,Completionist,0:0:0
103833,All Styles,0:0:0
103834,Main Story,0:0:0
103834,Main + Sides,0:0:0
103834,Completionist,0:0:0
103834,All Styles,0:0:0
103835,Main Story,0:0:0
103835,Main + Sides,0:0:0
103835,Completionist,0:0:0
103835,All Styles,0:0:0
103836,Main Story,0:0:0
103836,Main + Sides,0:0:0
103836,Completionist,0:0:0
103836,All Styles,0:0:0
103837,Main Story,0:0:0
103837,Main + Sides,0:0:0
103837,Completionist,0:0:0
103837,All Styles,0:0:0
103838,Main Story,0:0:0
103838,Main + Sides,0:0:0
103838,Completionist,0:0:0
103838,All Styles,0:0:0
103839,Main Story,0:0:0
103839,Main + Sides,0:0:0
103839,Completionist,16:0:0
103839,All Styles,16:0:0
103840,Main Story,0:0:0
103840,Main + Sides,0:0:0
103840,Completionist,0:0:0
103840,All Styles,0:0:0
103841,Main Story,0:0:0
103841,Main + Sides,0:0:0
103841,Completionist,0:0:0
103841,All Styles,0:0:0
103842,Main Story,0:0:0
103842,Main + Sides,0:0:0
103842,Completionist,0:0:0
103842,All Styles,0:0:0
103843,Main Story,0:0:0
103843,Main + Sides,0:0:0
103843,Completionist,0:0:0
103843,All Styles,0:0:0
103844,Main Story,0:0:0
103844,Main + Sides,0:0:0
103844,Completionist,0:0:0
103844,All Styles,0:0:0
103845,Co-Op,0:0:0
103846,Main Story,0:0:0
103846,Main + Sides,0:0:0
103846,Completionist,0:0:0
103846,All Styles,0:0:0
103847,Main Story,0:0:0
103847,Main + Sides,0:0:0
103847,Completionist,0:0:0
103847,All Styles,0:0:0
103848,Main Story,0:0:0
103848,Main + Sides,0:0:0
103848,Completionist,0:0:0
103848,All Styles,0:0:0
103849,Main Story,0:0:0
103849,Main + Sides,0:0:0
103849,Completionist,0:0:0
103849,All Styles,0:0:0
103850,Main Story,0:0:0
103850,Main + Sides,0:0:0
103850,Completionist,0:0:0
103850,All Styles,0:0:0
103852,Single-Player,9:0:0
103852,Co-Op,0:0:0
103852,Vs.,0:0:0
103853,Main Story,0:0:0
103853,Main + Sides,0:0:0
103853,Completionist,0:0:0
103853,All Styles,0:0:0
103854,Main Story,0:0:0
103854,Main + Sides,0:0:0
103854,Completionist,0:0:0
103854,All Styles,0:0:0
103855,Main Story,0:0:0
103855,Main + Sides,0:0:0
103855,Completionist,0:0:0
103855,All Styles,0:0:0
103856,Main Story,2:0:0
103856,Main + Sides,0:0:0
103856,Completionist,4:30:0
103856,All Styles,2:30:0
103857,Main Story,0:0:0
103857,Main + Sides,0:0:0
103857,Completionist,0:0:0
103857,All Styles,0:0:0
103858,Main Story,0:0:0
103858,Main + Sides,0:0:0
103858,Completionist,0:0:0
103858,All Styles,0:0:0
103859,Main Story,0:0:0
103859,Main + Sides,0:0:0
103859,Completionist,0:0:0
103859,All Styles,0:0:0
103860,Main Story,0:0:0
103860,Main + Sides,0:0:0
103860,Completionist,0:0:0
103860,All Styles,0:0:0
103861,Main Story,0:0:0
103861,Main + Sides,0:0:0
103861,Completionist,0:0:0
103861,All Styles,0:0:0
103862,Main Story,0:0:0
103862,Main + Sides,0:0:0
103862,Completionist,0:0:0
103862,All Styles,0:0:0
103863,Main Story,0:0:0
103863,Main + Sides,0:0:0
103863,Completionist,0:0:0
103863,All Styles,0:0:0
103864,Main Story,0:0:0
103864,Main + Sides,0:0:0
103864,Completionist,0:0:0
103864,All Styles,0:0:0
103865,Main Story,0:0:0
103865,Main + Sides,0:0:0
103865,Completionist,0:0:0
103865,All Styles,0:0:0
103866,Main Story,0:0:0
103866,Main + Sides,0:0:0
103866,Completionist,0:0:0
103866,All Styles,0:0:0
103867,Main Story,0:0:0
103867,Main + Sides,0:0:0
103867,Completionist,0:0:0
103867,All Styles,0:0:0
103868,Main Story,0:0:0
103868,Main + Sides,0:0:0
103868,Completionist,0:0:0
103868,All Styles,0:0:0
103869,Main Story,0:0:0
103869,Main + Sides,0:0:0
103869,Completionist,0:0:0
103869,All Styles,0:0:0
103870,Main Story,0:0:0
103870,Main + Sides,0:0:0
103870,Completionist,0:0:0
103870,All Styles,0:0:0
103871,Main Story,4:30:0
103871,Main + Sides,7:0:0
103871,Completionist,16:30:0
103871,All Styles,6:30:0
103872,Main Story,0:0:0
103872,Main + Sides,0:0:0
103872,Completionist,0:0:0
103872,All Styles,0:0:0
103873,Main Story,0:0:0
103873,Main + Sides,0:0:0
103873,Completionist,0:0:0
103873,All Styles,0:0:0
103874,Main Story,0:0:0
103874,Main + Sides,0:0:0
103874,Completionist,0:0:0
103874,All Styles,0:0:0
103875,Main Story,0:0:0
103875,Main + Sides,0:0:0
103875,Completionist,0:0:0
103875,All Styles,0:0:0
103876,Main Story,0:15:0
103876,Main + Sides,0:0:0
103876,Completionist,0:0:0
103876,All Styles,0:15:0
103877,Main Story,0:5:0
103877,Main + Sides,0:0:0
103877,Completionist,0:0:0
103877,All Styles,0:5:0
103878,Main Story,0:0:0
103878,Main + Sides,0:0:0
103878,Completionist,0:0:0
103878,All Styles,0:0:0
103879,Main Story,0:0:0
103879,Main + Sides,0:0:0
103879,Completionist,0:0:0
103879,All Styles,0:0:0
103880,Main Story,0:0:0
103880,Main + Sides,0:0:0
103880,Completionist,0:0:0
103880,All Styles,0:0:0
103881,Main Story,0:0:0
103881,Main + Sides,0:0:0
103881,Completionist,0:0:0
103881,All Styles,0:0:0
103882,Main Story,0:0:0
103882,Main + Sides,0:0:0
103882,Completionist,0:0:0
103882,All Styles,0:0:0
103883,Main Story,0:0:0
103883,Main + Sides,0:0:0
103883,Completionist,0:0:0
103883,All Styles,0:0:0
103884,Main Story,0:0:0
103884,Main + Sides,0:0:0
103884,Completionist,0:0:0
103884,All Styles,0:0:0
103885,Main Story,17:30:0
103885,Main + Sides,18:0:0
103885,Completionist,31:0:0
103885,All Styles,22:30:0
103886,Main Story,9:30:0
103886,Main + Sides,0:0:0
103886,Completionist,0:0:0
103886,All Styles,9:30:0
103887,Main Story,2:0:0
103887,Main + Sides,3:30:0
103887,Completionist,3:30:0
103887,All Styles,3:0:0
103888,Main Story,0:0:0
103888,Main + Sides,0:0:0
103888,Completionist,0:0:0
103888,All Styles,0:0:0
103889,Main Story,0:0:0
103889,Main + Sides,0:0:0
103889,Completionist,0:26:0
103889,All Styles,0:26:0
103890,Main Story,26:0:0
103890,Main + Sides,32:30:0
103890,Completionist,33:0:0
103890,All Styles,32:0:0
103891,Main Story,0:0:0
103891,Main + Sides,0:0:0
103891,Completionist,0:0:0
103891,All Styles,0:0:0
103892,Main Story,0:0:0
103892,Main + Sides,0:0:0
103892,Completionist,0:0:0
103892,All Styles,0:0:0
103893,Main Story,0:0:0
103893,Main + Sides,0:0:0
103893,Completionist,0:0:0
103893,All Styles,0:0:0
103894,Main Story,0:0:0
103894,Main + Sides,0:0:0
103894,Completionist,0:0:0
103894,All Styles,0:0:0
103895,Main Story,0:0:0
103895,Main + Sides,0:0:0
103895,Completionist,0:0:0
103895,All Styles,0:0:0
103896,Main Story,0:0:0
103896,Main + Sides,0:0:0
103896,Completionist,0:0:0
103896,All Styles,0:0:0
103897,Main Story,3:0:0
103897,Main + Sides,7:0:0
103897,Completionist,21:30:0
103897,All Styles,6:0:0
103899,Main Story,1:0:0
103899,Main + Sides,17:30:0
103899,Completionist,253:0:0
103899,All Styles,11:0:0
103900,Main Story,13:0:0
103900,Main + Sides,22:30:0
103900,Completionist,31:30:0
103900,All Styles,23:0:0
103901,Main Story,0:0:0
103901,Main + Sides,0:0:0
103901,Completionist,0:0:0
103901,All Styles,0:0:0
103902,Main Story,0:0:0
103902,Main + Sides,0:0:0
103902,Completionist,0:0:0
103902,All Styles,0:0:0
103903,Main Story,3:0:0
103903,Main + Sides,4:0:0
103903,Completionist,0:0:0
103903,All Styles,3:30:0
103904,Main Story,0:5:0
103904,Main + Sides,0:0:0
103904,Completionist,0:5:0
103904,All Styles,0:5:0
103905,Main Story,0:53:0
103905,Main + Sides,2:0:0
103905,Completionist,0:0:0
103905,All Styles,2:0:0
103906,Main Story,0:5:0
103906,Main + Sides,0:0:0
103906,Completionist,0:0:0
103906,All Styles,0:5:0
103907,Main Story,0:15:0
103907,Main + Sides,0:0:0
103907,Completionist,0:0:0
103907,All Styles,0:15:0
103908,Main Story,0:0:0
103908,Main + Sides,0:0:0
103908,Completionist,0:0:0
103908,All Styles,0:0:0
103909,Co-Op,0:22:0
103910,Main Story,0:0:0
103910,Main + Sides,0:0:0
103910,Completionist,0:0:0
103910,All Styles,0:0:0
103911,Main Story,0:0:0
103911,Main + Sides,0:0:0
103911,Completionist,0:0:0
103911,All Styles,0:0:0
103912,Main Story,0:0:0
103912,Main + Sides,0:0:0
103912,Completionist,55:0:0
103912,All Styles,55:0:0
103913,Main Story,0:0:0
103913,Main + Sides,0:0:0
103913,Completionist,0:0:0
103913,All Styles,0:0:0
103914,Main Story,0:0:0
103914,Main + Sides,0:0:0
103914,Completionist,0:0:0
103914,All Styles,0:0:0
103915,Main Story,0:0:0
103915,Main + Sides,0:0:0
103915,Completionist,0:0:0
103915,All Styles,0:0:0
103916,Main Story,0:0:0
103916,Main + Sides,0:0:0
103916,Completionist,0:0:0
103916,All Styles,0:0:0
103917,Main Story,0:0:0
103917,Main + Sides,0:0:0
103917,Completionist,0:0:0
103917,All Styles,0:0:0
103918,Main Story,0:0:0
103918,Main + Sides,0:0:0
103918,Completionist,0:0:0
103918,All Styles,0:0:0
103919,Main Story,0:0:0
103919,Main + Sides,0:0:0
103919,Completionist,0:0:0
103919,All Styles,0:0:0
103920,Main Story,0:0:0
103920,Main + Sides,0:0:0
103920,Completionist,0:0:0
103920,All Styles,0:0:0
103921,Main Story,0:0:0
103921,Main + Sides,0:0:0
103921,Completionist,0:0:0
103921,All Styles,0:0:0
103922,Main Story,0:0:0
103922,Main + Sides,0:0:0
103922,Completionist,0:0:0
103922,All Styles,0:0:0
103923,Main Story,0:0:0
103923,Main + Sides,0:0:0
103923,Completionist,0:0:0
103923,All Styles,0:0:0
103924,Main Story,0:0:0
103924,Main + Sides,0:0:0
103924,Completionist,0:0:0
103924,All Styles,0:0:0
103925,Main Story,0:0:0
103925,Main + Sides,0:0:0
103925,Completionist,0:0:0
103925,All Styles,0:0:0
103926,Main Story,0:0:0
103926,Main + Sides,0:0:0
103926,Completionist,0:0:0
103926,All Styles,0:0:0
103927,Main Story,0:0:0
103927,Main + Sides,25:0:0
103927,Completionist,30:30:0
103927,All Styles,27:30:0
103929,Main Story,0:0:0
103929,Main + Sides,0:0:0
103929,Completionist,0:0:0
103929,All Styles,0:0:0
103930,Main Story,0:0:0
103930,Main + Sides,0:0:0
103930,Completionist,0:0:0
103930,All Styles,0:0:0
103931,Main Story,0:0:0
103931,Main + Sides,0:0:0
103931,Completionist,0:0:0
103931,All Styles,0:0:0
103932,Main Story,0:0:0
103932,Main + Sides,0:0:0
103932,Completionist,0:0:0
103932,All Styles,0:0:0
103933,Main Story,0:0:0
103933,Main + Sides,0:0:0
103933,Completionist,0:0:0
103933,All Styles,0:0:0
103934,Main Story,0:0:0
103934,Main + Sides,0:0:0
103934,Completionist,0:0:0
103934,All Styles,0:0:0
103935,Main Story,0:0:0
103935,Main + Sides,0:0:0
103935,Completionist,0:0:0
103935,All Styles,0:0:0
103936,Main Story,0:0:0
103936,Main + Sides,0:0:0
103936,Completionist,0:0:0
103936,All Styles,0:0:0
103937,Main Story,0:0:0
103937,Main + Sides,0:0:0
103937,Completionist,0:0:0
103937,All Styles,0:0:0
103939,Main Story,0:0:0
103939,Main + Sides,0:0:0
103939,Completionist,0:0:0
103939,All Styles,0:0:0
103938,Main Story,0:0:0
103938,Main + Sides,0:0:0
103938,Completionist,0:0:0
103938,All Styles,0:0:0
103940,Main Story,0:0:0
103940,Main + Sides,0:0:0
103940,Completionist,0:0:0
103940,All Styles,0:0:0
103941,Main Story,0:0:0
103941,Main + Sides,0:0:0
103941,Completionist,0:0:0
103941,All Styles,0:0:0
103942,Main Story,0:0:0
103942,Main + Sides,0:0:0
103942,Completionist,0:0:0
103942,All Styles,0:0:0
103943,Main Story,0:0:0
103943,Main + Sides,0:0:0
103943,Completionist,0:0:0
103943,All Styles,0:0:0
103944,Main Story,0:35:0
103944,Main + Sides,0:0:0
103944,Completionist,0:0:0
103944,All Styles,0:35:0
103945,Main Story,0:0:0
103945,Main + Sides,0:0:0
103945,Completionist,0:0:0
103945,All Styles,0:0:0
103946,Main Story,0:45:0
103946,Main + Sides,0:56:0
103946,Completionist,0:0:0
103946,All Styles,0:48:0
103947,Main Story,0:0:0
103947,Main + Sides,0:0:0
103947,Completionist,0:0:0
103947,All Styles,0:0:0
103948,Main Story,0:0:0
103948,Main + Sides,0:0:0
103948,Completionist,0:0:0
103948,All Styles,0:0:0
103949,Main Story,0:0:0
103949,Main + Sides,0:0:0
103949,Completionist,0:0:0
103949,All Styles,0:0:0
103951,Main Story,0:0:0
103951,Main + Sides,0:0:0
103951,Completionist,0:0:0
103951,All Styles,0:0:0
103952,Main Story,0:0:0
103952,Main + Sides,0:0:0
103952,Completionist,0:0:0
103952,All Styles,0:0:0
103953,Main Story,0:0:0
103953,Main + Sides,0:0:0
103953,Completionist,0:0:0
103953,All Styles,0:0:0
103954,Main Story,0:0:0
103954,Main + Sides,0:0:0
103954,Completionist,0:0:0
103954,All Styles,0:0:0
103955,Main Story,0:0:0
103955,Main + Sides,0:0:0
103955,Completionist,0:0:0
103955,All Styles,0:0:0
103956,Main Story,0:0:0
103956,Main + Sides,0:0:0
103956,Completionist,0:0:0
103956,All Styles,0:0:0
103957,Main Story,0:0:0
103957,Main + Sides,0:0:0
103957,Completionist,0:0:0
103957,All Styles,0:0:0
103958,Main Story,0:0:0
103958,Main + Sides,0:0:0
103958,Completionist,0:0:0
103958,All Styles,0:0:0
103959,Main Story,0:0:0
103959,Main + Sides,0:0:0
103959,Completionist,0:0:0
103959,All Styles,0:0:0
103960,Main Story,0:0:0
103960,Main + Sides,0:0:0
103960,Completionist,0:0:0
103960,All Styles,0:0:0
103961,Main Story,0:0:0
103961,Main + Sides,0:0:0
103961,Completionist,0:0:0
103961,All Styles,0:0:0
103962,Main Story,0:0:0
103962,Main + Sides,0:0:0
103962,Completionist,0:0:0
103962,All Styles,0:0:0
103963,Main Story,0:0:0
103963,Main + Sides,0:0:0
103963,Completionist,0:0:0
103963,All Styles,0:0:0
103964,Main Story,0:0:0
103964,Main + Sides,0:0:0
103964,Completionist,0:0:0
103964,All Styles,0:0:0
103965,Main Story,0:0:0
103965,Main + Sides,0:0:0
103965,Completionist,0:0:0
103965,All Styles,0:0:0
103966,Main Story,0:0:0
103966,Main + Sides,0:0:0
103966,Completionist,0:0:0
103966,All Styles,0:0:0
103967,Main Story,0:0:0
103967,Main + Sides,0:0:0
103967,Completionist,0:0:0
103967,All Styles,0:0:0
103968,Main Story,0:0:0
103968,Main + Sides,0:0:0
103968,Completionist,0:0:0
103968,All Styles,0:0:0
103969,Main Story,0:0:0
103969,Main + Sides,0:0:0
103969,Completionist,0:0:0
103969,All Styles,0:0:0
103970,Main Story,0:0:0
103970,Main + Sides,0:0:0
103970,Completionist,0:0:0
103970,All Styles,0:0:0
103971,Main Story,0:16:0
103971,Main + Sides,0:19:0
103971,Completionist,0:53:0
103971,All Styles,0:21:0
103972,Main Story,0:0:0
103972,Main + Sides,0:0:0
103972,Completionist,0:0:0
103972,All Styles,0:0:0
103973,Main Story,0:0:0
103973,Main + Sides,0:0:0
103973,Completionist,0:0:0
103973,All Styles,0:0:0
103974,Main Story,0:0:0
103974,Main + Sides,0:0:0
103974,Completionist,0:0:0
103974,All Styles,0:0:0
103975,Single-Player,20:0:0
103975,Co-Op,0:0:0
103975,Vs.,0:0:0
103976,Main Story,0:0:0
103976,Main + Sides,0:0:0
103976,Completionist,0:0:0
103976,All Styles,0:0:0
103977,Main Story,0:0:0
103977,Main + Sides,0:0:0
103977,Completionist,0:0:0
103977,All Styles,0:0:0
103978,Main Story,0:0:0
103978,Main + Sides,0:0:0
103978,Completionist,0:0:0
103978,All Styles,0:0:0
103979,Main Story,0:0:0
103979,Main + Sides,0:0:0
103979,Completionist,0:0:0
103979,All Styles,0:0:0
103980,Main Story,0:0:0
103980,Main + Sides,0:0:0
103980,Completionist,0:0:0
103980,All Styles,0:0:0
103981,Main Story,0:0:0
103981,Main + Sides,30:0:0
103981,Completionist,0:0:0
103981,All Styles,30:0:0
103982,Main Story,0:0:0
103982,Main + Sides,0:0:0
103982,Completionist,0:0:0
103982,All Styles,0:0:0
103983,Main Story,0:0:0
103983,Main + Sides,0:0:0
103983,Completionist,0:0:0
103983,All Styles,0:0:0
103984,Main Story,0:0:0
103984,Main + Sides,0:0:0
103984,Completionist,0:0:0
103984,All Styles,0:0:0
103985,Main Story,0:0:0
103985,Main + Sides,0:0:0
103985,Completionist,0:0:0
103985,All Styles,0:0:0
103986,Main Story,0:0:0
103986,Main + Sides,0:0:0
103986,Completionist,0:0:0
103986,All Styles,0:0:0
103987,Main Story,0:0:0
103987,Main + Sides,0:0:0
103987,Completionist,0:0:0
103987,All Styles,0:0:0
103988,Main Story,0:0:0
103988,Main + Sides,0:0:0
103988,Completionist,0:0:0
103988,All Styles,0:0:0
103989,Main Story,0:0:0
103989,Main + Sides,0:0:0
103989,Completionist,0:0:0
103989,All Styles,0:0:0
103990,Main Story,0:0:0
103990,Main + Sides,0:0:0
103990,Completionist,0:0:0
103990,All Styles,0:0:0
103991,Main Story,0:0:0
103991,Main + Sides,0:0:0
103991,Completionist,0:0:0
103991,All Styles,0:0:0
103992,Main Story,0:0:0
103992,Main + Sides,0:0:0
103992,Completionist,0:0:0
103992,All Styles,0:0:0
103993,Main Story,0:0:0
103993,Main + Sides,0:0:0
103993,Completionist,1:30:0
103993,All Styles,1:30:0
103994,Main Story,0:0:0
103994,Main + Sides,0:0:0
103994,Completionist,0:0:0
103994,All Styles,0:0:0
103995,Main Story,0:0:0
103995,Main + Sides,0:0:0
103995,Completionist,0:0:0
103995,All Styles,0:0:0
103996,Main Story,0:0:0
103996,Main + Sides,0:0:0
103996,Completionist,0:0:0
103996,All Styles,0:0:0
103997,Main Story,0:0:0
103997,Main + Sides,0:0:0
103997,Completionist,0:0:0
103997,All Styles,0:0:0
103998,Main Story,0:0:0
103998,Main + Sides,0:0:0
103998,Completionist,0:0:0
103998,All Styles,0:0:0
103999,Main Story,0:0:0
103999,Main + Sides,0:0:0
103999,Completionist,0:0:0
103999,All Styles,0:0:0
104000,Main Story,0:0:0
104000,Main + Sides,0:0:0
104000,Completionist,0:0:0
104000,All Styles,0:0:0
104001,Main Story,0:0:0
104001,Main + Sides,0:0:0
104001,Completionist,0:0:0
104001,All Styles,0:0:0
104002,Main Story,0:0:0
104002,Main + Sides,0:0:0
104002,Completionist,0:0:0
104002,All Styles,0:0:0
104003,Main Story,0:0:0
104003,Main + Sides,0:0:0
104003,Completionist,0:0:0
104003,All Styles,0:0:0
104004,Main Story,0:0:0
104004,Main + Sides,0:0:0
104004,Completionist,0:0:0
104004,All Styles,0:0:0
104005,Main Story,0:0:0
104005,Main + Sides,0:0:0
104005,Completionist,0:0:0
104005,All Styles,0:0:0
104006,Main Story,0:0:0
104006,Main + Sides,0:0:0
104006,Completionist,0:0:0
104006,All Styles,0:0:0
104007,Main Story,0:0:0
104007,Main + Sides,0:0:0
104007,Completionist,0:0:0
104007,All Styles,0:0:0
104009,Main Story,0:0:0
104009,Main + Sides,0:0:0
104009,Completionist,0:0:0
104009,All Styles,0:0:0
104008,Main Story,0:0:0
104008,Main + Sides,0:0:0
104008,Completionist,0:0:0
104008,All Styles,0:0:0
104010,Main Story,0:0:0
104010,Main + Sides,0:0:0
104010,Completionist,0:0:0
104010,All Styles,0:0:0
104011,Main Story,0:0:0
104011,Main + Sides,0:0:0
104011,Completionist,0:0:0
104011,All Styles,0:0:0
104012,Main Story,0:0:0
104012,Main + Sides,0:0:0
104012,Completionist,0:0:0
104012,All Styles,0:0:0
104013,Main Story,0:0:0
104013,Main + Sides,0:0:0
104013,Completionist,0:0:0
104013,All Styles,0:0:0
104014,Main Story,0:0:0
104014,Main + Sides,0:0:0
104014,Completionist,0:0:0
104014,All Styles,0:0:0
104015,Main Story,0:0:0
104015,Main + Sides,0:0:0
104015,Completionist,0:0:0
104015,All Styles,0:0:0
104016,Main Story,0:0:0
104016,Main + Sides,0:0:0
104016,Completionist,0:0:0
104016,All Styles,0:0:0
104017,Main Story,0:0:0
104017,Main + Sides,0:0:0
104017,Completionist,0:0:0
104017,All Styles,0:0:0
104018,Main Story,0:0:0
104018,Main + Sides,0:0:0
104018,Completionist,0:0:0
104018,All Styles,0:0:0
104019,Main Story,0:0:0
104019,Main + Sides,0:0:0
104019,Completionist,0:0:0
104019,All Styles,0:0:0
104020,Main Story,0:0:0
104020,Main + Sides,0:0:0
104020,Completionist,0:0:0
104020,All Styles,0:0:0
104021,Main Story,0:0:0
104021,Main + Sides,0:0:0
104021,Completionist,0:0:0
104021,All Styles,0:0:0
104022,Main Story,0:0:0
104022,Main + Sides,0:0:0
104022,Completionist,0:0:0
104022,All Styles,0:0:0
104023,Main Story,0:0:0
104023,Main + Sides,0:0:0
104023,Completionist,0:0:0
104023,All Styles,0:0:0
104024,Main Story,0:0:0
104024,Main + Sides,0:0:0
104024,Completionist,0:0:0
104024,All Styles,0:0:0
104026,Main Story,0:0:0
104026,Main + Sides,0:0:0
104026,Completionist,0:0:0
104026,All Styles,0:0:0
104025,Main Story,0:0:0
104025,Main + Sides,0:0:0
104025,Completionist,0:0:0
104025,All Styles,0:0:0
104027,Main Story,0:0:0
104027,Main + Sides,0:0:0
104027,Completionist,0:0:0
104027,All Styles,0:0:0
104028,Main Story,0:0:0
104028,Main + Sides,0:0:0
104028,Completionist,0:0:0
104028,All Styles,0:0:0
104029,Main Story,0:0:0
104029,Main + Sides,0:0:0
104029,Completionist,0:0:0
104029,All Styles,0:0:0
104030,Main Story,0:0:0
104030,Main + Sides,0:0:0
104030,Completionist,0:0:0
104030,All Styles,0:0:0
104031,Main Story,0:0:0
104031,Main + Sides,0:0:0
104031,Completionist,0:0:0
104031,All Styles,0:0:0
104032,Main Story,0:0:0
104032,Main + Sides,0:0:0
104032,Completionist,0:0:0
104032,All Styles,0:0:0
104033,Main Story,0:0:0
104033,Main + Sides,0:0:0
104033,Completionist,0:0:0
104033,All Styles,0:0:0
104034,Main Story,0:0:0
104034,Main + Sides,0:0:0
104034,Completionist,8:0:0
104034,All Styles,8:0:0
104035,Main Story,2:30:0
104035,Main + Sides,0:0:0
104035,Completionist,0:0:0
104035,All Styles,2:30:0
104037,Main Story,0:0:0
104037,Main + Sides,0:0:0
104037,Completionist,0:0:0
104037,All Styles,0:0:0
104036,Main Story,0:0:0
104036,Main + Sides,0:0:0
104036,Completionist,0:0:0
104036,All Styles,0:0:0
104038,Main Story,1:0:0
104038,Main + Sides,0:0:0
104038,Completionist,1:0:0
104038,All Styles,1:0:0
104039,Main Story,0:25:0
104039,Main + Sides,0:0:0
104039,Completionist,0:0:0
104039,All Styles,0:25:0
104040,Main Story,0:0:0
104040,Main + Sides,0:0:0
104040,Completionist,0:0:0
104040,All Styles,0:0:0
104041,Main Story,0:50:0
104041,Main + Sides,1:0:0
104041,Completionist,1:30:0
104041,All Styles,1:0:0
104042,Main Story,0:0:0
104042,Main + Sides,0:0:0
104042,Completionist,0:0:0
104042,All Styles,0:0:0
104043,Main Story,0:0:0
104043,Main + Sides,0:0:0
104043,Completionist,0:0:0
104043,All Styles,0:0:0
104044,Main Story,0:0:0
104044,Main + Sides,0:0:0
104044,Completionist,0:0:0
104044,All Styles,0:0:0
104045,Main Story,0:0:0
104045,Main + Sides,0:0:0
104045,Completionist,0:0:0
104045,All Styles,0:0:0
104047,Main Story,0:0:0
104047,Main + Sides,0:0:0
104047,Completionist,0:0:0
104047,All Styles,0:0:0
104048,Main Story,0:0:0
104048,Main + Sides,0:0:0
104048,Completionist,0:0:0
104048,All Styles,0:0:0
104049,Main Story,0:0:0
104049,Main + Sides,0:0:0
104049,Completionist,0:0:0
104049,All Styles,0:0:0
104050,Main Story,0:0:0
104050,Main + Sides,7:0:0
104050,Completionist,15:0:0
104050,All Styles,9:30:0
104051,Main Story,0:0:0
104051,Main + Sides,0:0:0
104051,Completionist,0:0:0
104051,All Styles,0:0:0
104052,Main Story,0:0:0
104052,Main + Sides,0:0:0
104052,Completionist,0:0:0
104052,All Styles,0:0:0
104053,Main Story,0:0:0
104053,Main + Sides,0:0:0
104053,Completionist,0:0:0
104053,All Styles,0:0:0
104054,Main Story,0:0:0
104054,Main + Sides,0:0:0
104054,Completionist,0:0:0
104054,All Styles,0:0:0
104055,Main Story,0:0:0
104055,Main + Sides,0:0:0
104055,Completionist,0:0:0
104055,All Styles,0:0:0
104056,Main Story,0:0:0
104056,Main + Sides,0:0:0
104056,Completionist,0:0:0
104056,All Styles,0:0:0
104057,Main Story,0:0:0
104057,Main + Sides,0:0:0
104057,Completionist,0:0:0
104057,All Styles,0:0:0
104058,Main Story,0:0:0
104058,Main + Sides,0:0:0
104058,Completionist,0:0:0
104058,All Styles,0:0:0
104059,Main Story,0:0:0
104059,Main + Sides,0:0:0
104059,Completionist,0:0:0
104059,All Styles,0:0:0
104060,Main Story,0:0:0
104060,Main + Sides,0:0:0
104060,Completionist,0:0:0
104060,All Styles,0:0:0
104061,Main Story,0:0:0
104061,Main + Sides,0:0:0
104061,Completionist,0:0:0
104061,All Styles,0:0:0
104062,Main Story,7:30:0
104062,Main + Sides,10:0:0
104062,Completionist,13:30:0
104062,All Styles,9:30:0
104063,Main Story,4:0:0
104063,Main + Sides,0:0:0
104063,Completionist,0:0:0
104063,All Styles,4:0:0
104065,Main Story,0:0:0
104065,Main + Sides,0:0:0
104065,Completionist,0:0:0
104065,All Styles,0:0:0
104066,Main Story,4:0:0
104066,Main + Sides,0:0:0
104066,Completionist,0:0:0
