gameId,name,value
45893,Genre,Action
45893,Genre,Role-Playing
45893,Developer,EPICBEYOND Studios
45893,Publisher,EPICBEYOND Studios
45894,Platform,PC
45894,Genre,Adventure
45894,Genre,Simulation
45894,Developer,GZ Storm
45894,Developer,Astrojone
45894,Publisher,Astrojone
45896,Platform,Sega Mega Drive/Genesis
45896,Platform,Super Nintendo
45896,Genre,Platform
45896,Developer,Kaneko
45896,Publisher,Kaneko
45902,Platform,PlayStation 4
45902,Genre,Action
45902,Developer,Alvion
45902,Publisher,Sony Interactive Entertainment
45903,Platform,PC
45903,Platform,PlayStation 3
45903,Platform,PlayStation 4
45903,Platform,PlayStation 5
45903,Platform,Xbox Series X/S
45903,Genre,First-Person
45903,Genre,Third-Person
45903,Genre,Massively Multiplayer
45903,Genre,Role-Playing
45903,Developer,Square Enix
45903,Publisher,Square Enix
45903,Alias,FFXIV: Patch 3.4
45904,Platform,PC
45904,Platform,PlayStation 3
45904,Platform,PlayStation 4
45904,Platform,PlayStation 5
45904,Platform,Xbox Series X/S
45904,Genre,First-Person
45904,Genre,Third-Person
45904,Genre,Massively Multiplayer
45904,Genre,Role-Playing
45904,Developer,Square Enix
45904,Publisher,Square Enix
45904,Alias,FFXIV: Patch 3.5
45907,Platform,PC
45907,Genre,Real-Time
45907,Genre,Strategy
45907,Developer,Faceroll Games
45907,Publisher,Activision
45911,Platform,Nintendo 3DS
45911,Platform,PC
45911,Genre,Card Game
45911,Developer,Youda Games
45911,Publisher,Youda Games
45913,Platform,PC
45913,Genre,Action
45913,Genre,Adventure
45913,Developer,Piece of Cake studios
45913,Publisher,Piece of Cake studios
45914,Platform,PC
45914,Genre,Puzzle
45914,Developer,AnRaEl
45914,Publisher,AnRaEl
45915,Platform,PC
45915,Genre,Visual Novel
45915,Developer,Nikita Kaf
45915,Publisher,Nikita Kaf
45915,Alias,My name is You and it's the only unusual thing in my life
45916,Platform,PC
45916,Genre,Action
45916,Developer,André Bertaglia
45916,Publisher,André Bertaglia
45917,Platform,PC
45917,Genre,Visual Novel
45918,Platform,PC
45918,Developer,Decent Software LLC
45918,Publisher,Decent Software LLC
45919,Platform,PC
45919,Developer,Decent Software
45919,Publisher,Decent Software
45921,Platform,PC
45921,Genre,Virtual Reality
45921,Developer,High Fidelity
45921,Publisher,High Fidelity
45922,Platform,PC
45922,Developer,Inmatrix
45922,Publisher,Inmatrix
45923,Platform,PC
45923,Developer,Inmatrix
45923,Publisher,Inmatrix
45924,Platform,PC
45924,Genre,Massively Multiplayer
45924,Genre,Sports
45924,Developer,Woolf
45924,Publisher,R-Age
45924,Alias,Atom Fishing 2
45925,Platform,PC
45925,Developer,I3
45925,Publisher,I3
45926,Platform,PC
45926,Genre,Role-Playing
45926,Developer,A. Hagen
45926,Publisher,A. Hagen
45927,Genre,Visual Novel
45927,Developer,Traumendes Madchen
45928,Platform,PC
45928,Genre,Side
45928,Genre,Scrolling
45928,Genre,Action
45928,Genre,Adventure
45928,Genre,Platform
45928,Developer,Fever Dream Gameworks
45928,Publisher,Fever Dream Gameworks
45931,Platform,PC
45931,Platform,PlayStation 4
45931,Genre,Multidirectional
45931,Genre,Shooter
45931,Developer,Housemarque
45931,Publisher,Housemarque
45932,Platform,PC
45932,Genre,Action
45932,Developer,The Cursed Revolver
45932,Publisher,The Cursed Revolver
45939,Platform,PC
45939,Genre,Role-Playing
45939,Developer,dorgel
45939,Publisher,WASABI entertainment
45940,Platform,PC
45940,Genre,Role-Playing
45940,Genre,Visual Novel
45940,Developer,Top Hat Studios
45940,Publisher,Nutaku Publishing
45941,Platform,PC
45941,Genre,Puzzle
45941,Developer,Sidi Games
45941,Publisher,Sidi Games
45943,Platform,PC
45943,Genre,Top-Down
45943,Genre,Real-Time
45943,Genre,Strategy
45943,Genre,Tactical
45943,Developer,Plastic Reality Technologies
45943,Publisher,Tri Synergy
45942,Platform,PlayStation 4
45942,Platform,PlayStation Vita
45942,Genre,Action
45942,Genre,Role-Playing
45942,Developer,Acquire
45942,Publisher,Xseed Games
45942,Publisher,PQube
45944,Platform,PC
45944,Genre,Strategy
45944,Developer,DolphinBarn
45944,Publisher,DolphinBarn
45945,Platform,Nintendo Switch
45945,Platform,PC
45945,Platform,PlayStation 4
45945,Platform,Xbox One
45945,Genre,Action
45945,Developer,Pinokl Games
45945,Developer,Kverta
45945,Publisher,tinyBuild
45951,Platform,Linux
45951,Platform,Mac
45951,Platform,PC
45951,Platform,PlayStation 4
45951,Platform,Xbox One
45951,Genre,Simulation
45951,Developer,Haemimont Games
45951,Publisher,Paradox Interactive
45957,Platform,Mobile
45957,Platform,PC
45957,Platform,Nintendo Switch
45957,Platform,PlayStation 4
45957,Platform,Xbox One
45957,Genre,Adventure
45957,Genre,Puzzle
45957,Developer,Broken Rules
45957,Publisher,Broken Rules
45959,Platform,PC
45959,Genre,Action
45959,Genre,Role-Playing
45959,Developer,Nafanya interactive
45959,Publisher,Nafanya interactive
45961,Platform,PC
45962,Platform,PC
45962,Genre,Top-Down
45962,Genre,Real-Time
45962,Genre,Shooter
45962,Developer,Big Games
45962,Publisher,Big Star Games
45963,Platform,PC
45963,Genre,First-Person
45963,Genre,Shooter
45963,Developer,Telepaths Tree
45963,Publisher,Steam
45965,Platform,PC
45965,Genre,Simulation
45965,Developer,Positech Games
45965,Publisher,Positech Games
45966,Platform,PC
45966,Platform,PlayStation 4
45966,Platform,Xbox One
45966,Genre,Third-Person
45966,Genre,Action
45966,Genre,Adventure
45966,Genre,Platform
45966,Developer,Right Nice Games
45966,Developer,Grip Digital
45966,Publisher,Grip Digital
45966,Alias,Skylar and Plux: Adventure On Clover Island
45977,Platform,Nintendo Switch
45977,Platform,PC
45977,Developer,Considerable Content
45977,Publisher,Considerable Content
45978,Platform,Mac
45978,Platform,PC
45978,Genre,Puzzle
45978,Developer,Gritfish
45978,Publisher,Green Stripe Snake
45979,Platform,PC
45979,Developer,VI Games
45979,Publisher,VI Games
45980,Platform,PC
45980,Developer,JaudaLabs
45980,Publisher,JaudaLabs
45980,Alias,Spacewing VR
45981,Platform,PC
45982,Platform,PC
45983,Platform,PC
45983,Developer,Mitch Cartwright Productions
45983,Publisher,Devolver Digital Films
45984,Platform,PC
45984,Genre,Role-Playing
45984,Developer,Dead Drop Studios
45984,Publisher,Dead Drop Studios
45985,Platform,PC
45985,Genre,Simulation
45985,Genre,Strategy
45985,Developer,SoftWarWare
45985,Publisher,Slitherine
45986,Platform,PC
45986,Genre,Role-Playing
45986,Genre,Strategy
45986,Developer,Wastelands Interactive
45986,Publisher,Wastelands Interactive
45987,Platform,PC
45987,Developer,BEta - indie
45987,Publisher,Atriagames
45988,Platform,PC
45988,Genre,Sports
45988,Developer,Iceflake Studios
45988,Publisher,Iceflake Studios
45989,Genre,Action
45989,Developer,Tengen
45989,Publisher,Domark
45989,Alias,Skull and Crossbones
45991,Platform,Mobile
45991,Platform,PC
45991,Platform,PlayStation 3
45991,Genre,Hidden Object
45991,Developer,Alawar Five-BN
45991,Publisher,Alawar Entertainment
45994,Platform,PlayStation 3
45994,Platform,Wii
45994,Platform,Xbox 360
45994,Genre,Music/Rhythm
45994,Developer,Lightning Fish Games
45994,Publisher,Maximum Family Games
45995,Platform,PlayStation
45995,Genre,First-Person
45995,Genre,Action
45995,Genre,Racing/Driving
45995,Developer,A1 Games 
45995,Developer,Culture Publishers
45995,Publisher,Tamsoft
45995,Alias,Pro Racer
45995,Alias,The Race
45995,Alias,Simple 1500 Series Vol.13: The Race
45997,Platform,PC
45997,Developer,Lionsgate
45998,Platform,Nintendo 3DS
45998,Genre,Action
45998,Genre,Adventure
45998,Developer,Rising Star Japan
45998,Publisher,Intergrow
45999,Platform,Mobile
45999,Platform,Nintendo 3DS
45999,Genre,Top-Down
45999,Genre,Role-Playing
45999,Developer,Kemco
45999,Alias,RPG Justice Chronicles
46001,Platform,PC
46001,Genre,Text
46001,Genre,Visual Novel
46001,Developer,Bionic Penguin
46001,Publisher,Sekai Project
46002,Platform,Linux
46002,Platform,PC
46002,Genre,Visual Novel
46002,Developer,ebi-hime
46002,Publisher,Sekai Project
46003,Platform,PC
46003,Genre,Multidirectional
46003,Genre,Action
46003,Genre,Adventure
46003,Genre,Shooter
46003,Developer,NukGames
46003,Publisher,NukGames
46004,Platform,Wii U
46004,Genre,Action
46004,Developer,TACS Games
46004,Publisher,TACS Games
46005,Platform,PC
46005,Genre,Simulation
46005,Developer,Tomeapp
46005,Publisher,Agm Playism
46006,Platform,PC
46006,Genre,Strategy
46006,Developer,Clarus Victoria
46006,Publisher,Clarus Victoria
46007,Platform,PC
46007,Platform,PlayStation 3
46007,Platform,PlayStation 4
46007,Platform,PlayStation Vita
46007,Genre,Visual Novel
46007,Developer,Arc System Works
46007,Developer,TOYBOX
46007,Publisher,PQube Limited
46008,Platform,PC
46012,Platform,PC
46012,Genre,Action
46012,Genre,Adventure
46012,Developer,Yippee Entertainment
46012,Publisher,Yippee Entertainment
46012,Publisher,KISS
46013,Platform,PC
46013,Genre,Puzzle
46013,Developer,Fleb
46013,Publisher,Fleb
46015,Platform,PC
46015,Genre,Adventure
46015,Developer,Avp
46015,Publisher,Avp
46016,Platform,PC
46016,Platform,PlayStation 4
46016,Genre,Sports
46016,Developer,V7 Entertainment
46016,Publisher,V7 Entertainment
46017,Platform,PC
46017,Genre,Sports
46017,Developer,Perfuse Entertainment
46017,Publisher,Perfuse Entertainment
46018,Platform,PC
46018,Genre,Adventure
46018,Developer,Tonguç Bodur
46018,Publisher,Tonguç Bodur
46033,Platform,PC
46033,Platform,PlayStation 4
46033,Genre,Adventure
46033,Genre,Simulation
46033,Developer,Mojo Bones
46033,Publisher,BANDAI NAMCO Entertainment
46035,Platform,Nintendo DS
46035,Platform,PC
46035,Platform,PlayStation 2
46035,Platform,PlayStation Portable
46035,Platform,Wii
46035,Genre,Trivia
46035,Developer,Ubisoft
46035,Publisher,Ubisoft
46036,Platform,PC
46036,Genre,Action
46036,Genre,Flight Combat
46036,Developer,JetCat Games
46036,Publisher,Klabater
46037,Platform,PC
46037,Genre,Action
46037,Developer,MoYi Technology
46037,Publisher,MoYi Technology
46043,Platform,PC
46043,Genre,Action
46043,Developer,Driven Arts
46043,Publisher,Driven Arts
46044,Platform,PC
46044,Genre,Racing/Driving
46044,Developer,Falcoware
46044,Publisher,Atriagames
46045,Platform,PC
46045,Platform,PlayStation 4
46045,Genre,Hack and Slash
46045,Developer,Omega Force
46045,Publisher,Koei Tecmo
46046,Platform,PlayStation
46046,Genre,Sports
46046,Developer,Radical Entertainment
46046,Publisher,THQ
46048,Platform,Amiga
46048,Genre,Flight Combat
46048,Developer,MicroProse
46048,Publisher,MicroProse
46052,Platform,PC
46052,Genre,Racing/Driving
46052,Developer,Different Cloth
46052,Publisher,Choice Provisions
46052,Alias,Drive! Drive! Drive!
46055,Platform,Game Boy Advance
46055,Platform,Nintendo GameCube
46055,Platform,PC
46055,Platform,PlayStation 2
46055,Genre,Adventure
46055,Developer,Blitz Games
46055,Publisher,THQ
46061,Platform,PC
46061,Genre,Point-and-Click
46061,Genre,Real-Time
46061,Genre,Simulation
46061,Genre,Stealth
46061,Developer,Alex Thomas
46061,Publisher,Stoic Studio
46062,Platform,PC
46064,Platform,Game Boy Color
46064,Genre,Sports
46064,Developer,Studio 3
46064,Publisher,Virgin Interactive
46066,Platform,Nintendo Switch
46066,Genre,Side
46066,Genre,Fighting
46066,Developer,Capcom
46066,Publisher,Capcom
46066,Publisher,Nintendo Australia
46066,Alias,Ultra Street Fighter 2: The Final Challengers
46067,Platform,PC
46067,Developer,3000ad
46067,Publisher,3000ad
46068,Platform,PC
46068,Genre,Turn-Based
46068,Genre,Strategy
46068,Developer,Every Single Soldier
46068,Developer,Retro Epic
46068,Publisher,Slitherine
46069,Platform,PC
46069,Genre,Action
46069,Developer,Desertkun
46069,Publisher,Desertkun
46072,Platform,PC
46072,Developer,Nat Quayle Nelson
46072,Publisher,Nat Quayle Nelson
46073,Platform,PC
46073,Genre,Action
46073,Developer,Pixel Cream
46073,Publisher,Pixel Cream
46074,Platform,PlayStation 4
46074,Genre,Virtual Reality
46074,Genre,Shooter
46074,Publisher,Sony Interactive Entertainment
46076,Platform,Mobile
46076,Genre,Point-and-Click
46076,Developer,Select Button
46076,Publisher,The Pokemon Company
46076,Alias,Pokemon: Magikarp Jump
46077,Platform,PC
46077,Platform,Wii
46077,Genre,Point-and-Click
46077,Genre,Hidden Object
46077,Genre,Puzzle
46077,Developer,Artech Studios
46077,Publisher,Scholastic
46078,Genre,Point-and-Click
46078,Genre,Hidden Object
46078,Genre,Puzzle
46078,Developer,Artech Studios
46078,Publisher,Scholastic
46079,Platform,Mac
46079,Platform,PC
46079,Developer,Scwambled
46079,Publisher,Scwambled
46080,Platform,Nintendo Switch
46080,Platform,PC
46080,Genre,Visual Novel
46080,Developer,Dogenzaka Lab
46080,Publisher,Dogenzaka Lab
46081,Platform,PC
46081,Genre,Card Game
46081,Developer,Lotus Games
46081,Publisher,Zen Labs
46082,Platform,PC
46082,Genre,Puzzle
46082,Developer,Néo-Riki Games
46082,Publisher,Néo-Riki Games
46083,Platform,PC
46083,Developer,ArkHouse
46083,Publisher,Forever Entertainment
46084,Platform,PC
46084,Genre,Massively Multiplayer
46084,Genre,Role-Playing
46084,Developer,Regal Computer Services
46084,Publisher,Regal Computer Services
46085,Platform,PC
46085,Genre,Visual Novel
46085,Developer,Salamandra88
46085,Publisher,7dots
46086,Platform,Nintendo Switch
46086,Platform,PC
46086,Genre,Visual Novel
46086,Developer,Dogenzaka Lab
46086,Publisher,Dogenzaka Lab
46087,Platform,PC
46087,Genre,Visual Novel
46087,Developer,Argent Games
46087,Publisher,Argent Games
46088,Platform,PC
46088,Genre,Adventure
46088,Developer,Five BN
46088,Publisher,Alawar Casual
46088,Alias,Sacra Terra: Kiss of Death - Collector's Edition
46089,Platform,PC
46090,Platform,PC
46090,Genre,Adventure
46090,Genre,Role-Playing
46090,Developer,Warfare Studios
46090,Publisher,Warfare Studios
46091,Platform,PC
46091,Genre,Adventure
46091,Genre,Role-Playing
46091,Developer,Warfare Studios
46091,Publisher,Warfare Studios
46092,Platform,PC
46092,Genre,Strategy
46092,Developer,Matthew Brown
46092,Publisher,Matthew Brown
46093,Platform,Google Stadia
46093,Platform,PC
46093,Platform,PlayStation 4
46093,Platform,Xbox One
46093,Genre,First-Person
46093,Genre,Open World
46093,Genre,Shooter
46093,Developer,Ubisoft Montreal
46093,Publisher,Ubisoft
46094,Platform,PC
46094,Genre,Adventure
46094,Developer,Watercolor Games
46094,Publisher,Watercolor Games
46095,Platform,PC
46095,Genre,Beat em Up
46095,Genre,Hack and Slash
46095,Developer,Messier Games & Animations
46095,Publisher,Messier Games & Animations
46096,Platform,Nintendo Switch
46096,Platform,PC
46096,Platform,PlayStation 4
46096,Genre,Visual Novel
46096,Developer,NEKO WORKs
46096,Publisher,Sekai Project
46096,Alias,Neko Para Vol.3 Neko-tachi no Aromatize
46097,Platform,PC
46097,Genre,Strategy/Tactical
46097,Genre,Tower Defense
46097,Developer,ZovGame
46097,Publisher,AYE Technology
46098,Platform,PC
46098,Genre,Adventure
46098,Developer,Goldbar Games
46098,Publisher,Goldbar Games
46099,Platform,PC
46100,Platform,PC
46100,Genre,Virtual Reality
46100,Genre,Action
46100,Developer,Enigmatic
46100,Publisher,Enigmatic
46100,Publisher,Leading Role
46101,Platform,PC
46101,Genre,Virtual Reality
46101,Genre,Simulation
46101,Developer,iNFINITE Production
46101,Publisher,iNFINITE Production
46102,Platform,PC
46103,Platform,PC
46103,Genre,Virtual Reality
46103,Genre,Action
46103,Genre,Adventure
46103,Developer,Blackjard Softworks
46103,Publisher,Blackjard Softworks
46104,Platform,PlayStation 2
46104,Developer,Q Entertainment
46104,Publisher,Ubisoft
46107,Platform,PlayStation
46107,Genre,Scrolling
46107,Genre,Shooter
46107,Developer,Success
46107,Publisher,Success
46107,Alias,Sanvein
46108,Genre,Sports
46108,Developer,Highwaystar
46108,Publisher,Agetec
46113,Platform,Mobile
46113,Platform,PC
46113,Genre,Platform
46113,Developer,Hyper Games
46114,Platform,PC
46114,Developer,StudioGIW
46114,Publisher,Zoo Corporation
46115,Platform,PC
46115,Genre,Point-and-Click
46115,Genre,Adventure
46115,Publisher,Deep Silver
46115,Alias,Bernd the Bread and the Impossible
46116,Genre,Text
46116,Developer,Bacon Bandit Games
46116,Publisher,Digerati Distribution
46117,Platform,PC
46117,Genre,Text
46117,Genre,Point-and-Click
46117,Genre,Adventure
46117,Genre,Visual Novel
46117,Developer,Kyle Seeley
46117,Publisher,Kyle Seeley
46117,Alias,Emily is Away 2
46118,Platform,Sega Game Gear
46118,Platform,Sega Mega Drive/Genesis
46118,Genre,Fighting
46118,Developer,Syrox Developments
46118,Publisher,Sega
46120,Platform,PlayStation 4
46120,Platform,Xbox One
46120,Genre,Sports
46120,Developer,EA Tiburon
46120,Publisher,EA Sports
46121,Platform,PC
46121,Platform,PlayStation 4
46121,Platform,Xbox One
46121,Genre,First-Person
46121,Genre,Shooter
46121,Developer,Sledgehammer Games
46121,Publisher,Activision
46121,Alias,Call of Duty: World War 2
46122,Platform,Nintendo Switch
46122,Platform,PC
46122,Platform,PlayStation 4
46122,Platform,Xbox One
46122,Genre,First-Person
46122,Genre,Adventure
46122,Genre,Survival Horror
46122,Developer,The Deep End Games
46122,Publisher,Feardemic
46123,Platform,Nintendo Switch
46123,Platform,PC
46123,Platform,PlayStation 4
46123,Platform,Xbox One
46123,Genre,First-Person
46123,Genre,Adventure
46123,Genre,Survival Horror
46123,Developer,Zoetrope Interactive
46123,Publisher,Iceberg Interactive
46127,Platform,Mobile
46127,Platform,PC
46127,Platform,PlayStation 4
46127,Platform,Xbox One
46127,Genre,Third-Person
46127,Genre,Adventure
46127,Developer,Telltale Games
46127,Publisher,Telltale Games
46128,Platform,PC
46128,Genre,Adventure
46128,Developer,Onevision Games
46128,Publisher,Onevision Games
46129,Platform,PC
46129,Genre,Adventure
46129,Genre,Survival
46129,Developer,Bloodwolf Studio
46129,Publisher,Bloodwolf Studio
46130,Platform,PC
46130,Genre,Puzzle
46130,Developer,peakvox
46130,Developer,O-TWO
46130,Publisher,peakvox
46131,Platform,Nintendo Switch
46131,Platform,PC
46131,Platform,PlayStation 4
46131,Genre,Hidden Object
46131,Developer,Brave Giant
46131,Publisher,Artifex Mundi
46132,Platform,PC
46132,Developer,Assemblage
46132,Developer,Anne FERRERO
46132,Publisher,Agm Playism
46133,Platform,PC
46133,Genre,Adventure
46133,Developer,Act 3 Games
46133,Publisher,Act 3 Games
46136,Platform,PC
46136,Genre,Adventure
46136,Genre,Role-Playing
46136,Developer,Ladomu
46136,Developer,Angels Blue Digital Entertainment
46136,Developer,DigitalEZ
46136,Publisher,DigitalEZ
46137,Platform,PC
46137,Genre,Massively Multiplayer
46137,Genre,Role-Playing
46137,Developer,JoongWon Games
46137,Publisher,RedFox Games
46137,Alias,9Dragons
46138,Platform,PC
46138,Genre,Virtual Reality
46138,Genre,Simulation
46138,Developer,Emblematic Group
46138,Publisher,Emblematic Group
46139,Platform,PC
46139,Genre,Card Game
46139,Genre,Strategy
46139,Developer,Apocoplay
46139,Developer,Ludeme Games
46139,Developer,Coreedge
46139,Publisher,Apocoplay
46140,Platform,PC
46141,Platform,PC
46141,Genre,Virtual Reality
46141,Developer,Will Mearns
46141,Publisher,Wicked Manatee Games
46142,Platform,PC
46142,Developer,KorteGames
46142,Publisher,KorteGames
46143,Platform,PC
46143,Genre,Strategy
46143,Developer,Kyy Games
46143,Publisher,Bisbog Sa
46144,Platform,PC
46144,Genre,Virtual Reality
46144,Genre,Simulation
46144,Developer,Skylar Stickley
46144,Publisher,Skylar Stickley
46145,Platform,PC
46145,Genre,Massively Multiplayer
46145,Genre,Role-Playing
46145,Developer,Softon Entertainment
46145,Publisher,Softon Entertainment
46146,Platform,PC
46146,Genre,Virtual Reality
46146,Genre,Simulation
46146,Developer,SkyWorks Digital
46146,Developer,Home Run Pictures
46146,Publisher,CuriosityStream
46147,Platform,PC
46147,Genre,Virtual Reality
46147,Genre,Action
46147,Developer,Team Seven
46147,Publisher,Team Seven
46148,Platform,PC
46148,Developer,2 Player Productions
46148,Publisher,Double Fine Productions
46149,Platform,PC
46149,Genre,Action
46149,Genre,Role-Playing
46149,Developer,TeamTop Games
46149,Publisher,101xp
46150,Platform,PC
46150,Genre,Role-Playing
46150,Developer,Gestmorph Games
46150,Publisher,Gestmorph Games
46151,Platform,PC
46151,Genre,Racing/Driving
46151,Developer,Flyleap Studios
46151,Publisher,Flyleap Studios
46152,Platform,PC
46152,Genre,Strategy
46152,Developer,Farlight Games Industry
46152,Publisher,Farlight Games Industry
46153,Platform,PC
46153,Genre,Virtual Reality
46153,Genre,Action
46153,Developer,OnSkull Games
46153,Publisher,OnSkull Games
46154,Platform,PC
46154,Genre,Massively Multiplayer
46154,Developer,Areo Gaming
46154,Publisher,Areo Gaming
46155,Platform,PC
46155,Genre,Virtual Reality
46155,Developer,Richard Fox
46155,Developer,John Gibbons
46155,Developer,Jonathan Haggard
46155,Developer,Joe Cantasano
46155,Publisher,Propeller Labs
46156,Platform,PC
46156,Genre,Real-Time
46156,Genre,Moba
46156,Genre,Role-Playing
46156,Genre,Strategy
46156,Developer,Net Dragon
46156,Publisher,R2Games
46157,Platform,PC
46157,Genre,Point-and-Click
46157,Genre,Role-Playing
46157,Developer,Kiz Studios
46157,Publisher,Kiz Studios
46158,Platform,PC
46158,Genre,Action
46158,Genre,Racing/Driving
46158,Developer,Dmitry Medvedev
46158,Publisher,Dmitry Medvedev
46159,Platform,PC
46159,Genre,Role-Playing
46159,Developer,Media Impact
46159,Publisher,Media Impact
46160,Platform,PC
46160,Genre,Sports
46160,Developer,StudioQi
46160,Publisher,StudioQi
46161,Platform,PC
46161,Genre,Virtual Reality
46161,Genre,Simulation
46161,Developer,Emblematic Group
46161,Publisher,Emblematic Group
46162,Platform,PC
46162,Developer,Skyopt
46162,Publisher,Skyopt
46163,Platform,PC
46163,Genre,Role-Playing
46163,Developer,N.R. Burnette
46163,Publisher,N.R. Burnette
46164,Platform,PC
46164,Genre,Virtual Reality
46164,Genre,Strategy
46164,Developer,Mike Bourbeau
46164,Developer,Ron White
46164,Developer,Matt Modaff
46164,Publisher,Firstborn Games
46165,Platform,PC
46165,Genre,Card Game
46165,Genre,Strategy
46165,Developer,Dragon Foundry
46165,Publisher,Dragon Foundry
46165,Publisher,Hashbang Games
46166,Platform,PC
46166,Developer,Emblematic Group
46166,Publisher,Emblematic Group
46167,Platform,PC
46167,Genre,Action
46167,Developer,ColloseusX
46167,Publisher,Phat Phrog Studios
46168,Platform,PC
46168,Genre,Virtual Reality
46168,Genre,Adventure
46168,Developer,Jak Wilmot
46168,Publisher,Studio Disrupt
46169,Platform,PC
46169,Genre,Simulation
46169,Developer,Emblematic Group
46169,Publisher,Emblematic Group
46170,Platform,PC
46170,Genre,Virtual Reality
46170,Developer,Chun Y.
46170,Publisher,Chun Y.
46171,Platform,PC
46171,Genre,Fighting
46171,Developer,Nimonix
46171,Publisher,RedFox Games
46172,Platform,PC
46172,Genre,Visual Novel
46172,Developer,Morojenoe's Empire
46172,Publisher,Morojenoe's Empire
46173,Platform,PC
46173,Genre,Virtual Reality
46173,Genre,Shooter
46173,Developer,AurealStudio
46173,Publisher,AurealStudio
46174,Platform,PC
46174,Genre,Massively Multiplayer
46174,Genre,Action
46174,Developer,AlternativaPlatform
46174,Publisher,Tanki Online Europe
46175,Platform,PC
46175,Genre,Visual Novel
46175,Developer,Frontwing
46175,Publisher,Frontwing USA
46176,Platform,PC
46176,Genre,Virtual Reality
46176,Genre,Sports
46176,Developer,Treehouse
46176,Publisher,Treehouse
46177,Platform,PC
46177,Genre,Adventure
46177,Developer,Play Nicely
46177,Publisher,Play Nicely
46178,Platform,PC
46178,Genre,Moba
46178,Developer,BYU Games
46178,Publisher,BYU Games
46179,Platform,PC
46179,Genre,Visual Novel
46179,Developer,Zetsubou
46179,Publisher,Unwonted Studios
46180,Platform,PC
46180,Genre,First-Person
46180,Genre,Shooter
46180,Developer,Crytek
46180,Publisher,Crytek
46180,Alias,Warface 2017: Türkiye
46181,Platform,PC
46181,Genre,Massively Multiplayer
46181,Genre,Role-Playing
46181,Developer,Gamemag
46181,Publisher,IDC/Games
46181,Alias,Weapons of Mythology - New Age -
46182,Platform,PC
46182,Developer,PixelMetal
46182,Publisher,Alliance Digital Media
46184,Platform,PC
46184,Platform,PlayStation 4
46184,Genre,Virtual Reality
46184,Genre,Action
46184,Developer,Ninja Theory
46184,Publisher,Ninja Theory
46185,Platform,Game Boy
46185,Platform,PC
46185,Genre,Action
46185,Genre,Platform
46185,Developer,Ocean
46185,Publisher,Ocean
46186,Platform,Nintendo Switch
46186,Platform,PC
46186,Platform,PlayStation 4
46186,Platform,Xbox One
46186,Genre,Third-Person
46186,Genre,Horror
46186,Genre,Survival
46186,Developer,IllFonic
46186,Publisher,Gun Media
46192,Platform,PC
46192,Genre,Virtual Reality
46192,Genre,Action
46192,Developer,Metaware Limited
46192,Publisher,Metaware Limited
46195,Platform,PC
46195,Genre,Strategy
46195,Developer,Ankama Studio
46195,Publisher,Ankama Games
46196,Platform,PlayStation Vita
46196,Genre,Music/Rhythm
46196,Developer,Sega
46196,Publisher,Sega
46197,Platform,PC
46197,Platform,PlayStation 4
46197,Platform,PlayStation Vita
46197,Platform,PlayStation VR
46197,Platform,Xbox One
46197,Genre,First-Person
46197,Genre,Puzzle
46197,Genre,Survival Horror
46197,Developer,Nekcom
46197,Publisher,Oasis Games
46198,Genre,On-Rails
46198,Genre,Shooter
46198,Developer,Konami
46198,Publisher,Konami
46199,Platform,PlayStation 4
46199,Genre,Action
46199,Developer,Taito
46199,Publisher,Taito
46200,Platform,Nintendo Switch
46200,Genre,Adventure
46200,Developer,Creative Bytes Studios
46200,Publisher,Creative Bytes Studios
46201,Platform,Atari 2600
46201,Platform,PC
46201,Genre,Sports
46201,Developer,Atari
46201,Publisher,Atari
46203,Platform,PC
46203,Developer,Oh
46203,Developer,a Rock! Studios
46203,Publisher,Oh
46203,Publisher,a Rock! Studios
46203,Alias,Cat President ~A More Purrfect Union~
46204,Genre,Action
46204,Developer,Doborog Games
46204,Publisher,Doborog Games
46205,Platform,Atari 2600
46205,Genre,Simulation
46205,Developer,Activision
46205,Publisher,Activision
46205,Alias,Cakewalk
46206,Platform,PC
46206,Genre,Visual Novel
46206,Developer,Light
46206,Publisher,Views
46208,Platform,Mobile
46208,Genre,Shooter
46208,Developer,Activision
46208,Publisher,Activision
46209,Platform,PC
46209,Platform,PlayStation 3
46209,Platform,PlayStation 4
46209,Platform,Xbox 360
46209,Developer,Infinity Ward
46209,Publisher,Activision
46210,Platform,PC
46210,Platform,PlayStation 3
46210,Platform,PlayStation 4
46210,Platform,Xbox 360
46210,Genre,First-Person
46210,Genre,Shooter
46210,Developer,Infinity Ward
46210,Publisher,Activision
46211,Platform,PC
46211,Platform,PlayStation 3
46211,Platform,PlayStation 4
46211,Platform,Xbox 360
46211,Platform,Xbox One
46211,Genre,First-Person
46211,Genre,Shooter
46211,Developer,Infinity Ward
46211,Publisher,Activision
46212,Platform,PC
46212,Platform,PlayStation 3
46212,Platform,PlayStation 4
46212,Platform,Xbox 360
46212,Developer,Infinity Ward
46212,Publisher,Activision
46213,Platform,PC
46213,Genre,Adventure
46213,Genre,Puzzle
46213,Developer,Denis Galanin (mif2000)
46213,Publisher,Daedalic Entertainment
46217,Platform,PC
46217,Genre,Real-Time
46217,Genre,Strategy
46217,Developer,Skyjaz Games
46217,Publisher,Skyjaz Games
46218,Platform,PC
46218,Genre,Adventure
