gameId,region,date
80172,EU,2019-07-08
80176,NA,2021-01-01
80176,EU,2021-01-01
80179,NA,2018-02-03
80179,EU,2018-02-03
80179,JP,2018-02-03
80181,NA,2019-08-08
80181,EU,2019-08-08
80182,NA,2019-04-25
80182,EU,2019-04-25
80183,NA,2019-08-14
80183,EU,2019-08-14
80184,NA,2020-05-18
80184,EU,2020-05-18
80185,NA,2017-08-18
80185,EU,2017-08-18
80186,NA,2018-11-09
80186,EU,2018-11-09
80190,NA,2020-06-10
80190,EU,2020-06-10
80193,NA,2019-03-19
80193,EU,2019-03-19
80195,NA,2019-05-23
80195,EU,2019-05-23
80196,NA,2019-10-04
80196,EU,2019-10-04
80197,NA,2020-09-24
80197,EU,2020-09-24
80199,NA,2021-03-26
80199,EU,2021-03-26
80203,NA,2020-04-24
80203,EU,2020-04-24
80205,NA,2023-04-24
80205,EU,2023-04-24
80207,NA,2021-09-01
80207,EU,2021-09-01
80209,NA,2021-09-29
80209,EU,2021-09-29
80210,NA,2022-09-30
80210,EU,2022-09-30
80210,JP,2022-09-30
80211,NA,2020-10-08
80211,EU,2020-10-08
80215,NA,2022-09-15
80215,EU,2022-09-15
80225,NA,2016-11-01
80225,EU,2016-11-01
80228,NA,2018-12-04
80231,NA,2021-10-30
80231,EU,2021-10-30
80231,JP,2021-10-30
80235,NA,2020-06-16
80235,EU,2020-06-16
80236,NA,2020-06-23
80236,EU,2020-06-23
80239,NA,2020-03-03
80239,EU,2020-03-03
80240,NA,2020-06-18
80240,EU,2020-06-18
80243,NA,2018-08-04
80243,EU,2018-08-04
80243,JP,2018-08-04
80245,NA,2020-01-01
80245,EU,2020-01-01
80247,NA,2019-07-30
80248,NA,2020-01-01
80248,EU,2020-01-01
80250,NA,2020-01-23
80250,EU,2020-01-23
80252,NA,2019-11-21
80255,NA,2019-03-18
80255,EU,2019-03-18
80262,NA,2019-01-10
80262,EU,2019-01-10
80266,NA,2020-06-22
80266,EU,2020-06-22
80268,NA,2020-06-18
80268,EU,2020-06-18
80269,NA,2020-06-25
80269,EU,2020-06-25
80271,NA,2020-01-02
80271,EU,2020-01-02
80273,NA,2015-10-06
80273,EU,2015-10-06
80274,NA,2020-03-09
80274,EU,2020-03-09
80275,NA,2020-05-18
80275,EU,2020-05-18
80276,NA,2020-06-01
80276,EU,2020-06-01
80283,NA,2017-08-15
80283,EU,2017-08-15
80284,NA,2014-06-03
80285,NA,2014-09-25
80287,NA,2012-05-24
80297,NA,2016-08-25
80297,EU,2016-08-25
80297,JP,2016-08-25
80296,NA,2018-08-07
80296,EU,2018-08-07
80299,NA,2020-01-15
80299,EU,2020-01-15
80300,NA,2020-06-08
80300,EU,2020-06-08
80302,NA,2020-03-27
80302,EU,2020-03-27
80309,NA,2020-08-20
80309,EU,2020-08-20
80309,JP,2020-08-20
80310,JP,1994-01-01
80312,NA,2017-07-04
80312,EU,2017-07-04
80316,NA,2022-01-01
80316,EU,2022-01-01
80318,NA,2020-01-05
80318,EU,2020-01-05
80318,JP,2020-01-05
80317,NA,2020-10-02
80317,EU,2020-10-02
80324,EU,2013-11-07
80325,NA,2020-06-23
80325,EU,2020-06-23
80325,JP,2020-06-23
80326,NA,2020-06-19
80326,EU,2020-06-19
80328,NA,2019-09-27
80331,NA,2020-04-07
80331,EU,2020-04-07
80336,NA,2019-10-25
80336,EU,2019-10-25
80337,NA,2019-12-14
80337,EU,2019-12-14
80347,NA,2020-04-15
80347,EU,2020-04-15
80349,NA,2019-05-10
80349,EU,2019-05-10
80350,NA,2017-09-26
80350,EU,2017-09-26
80352,NA,2020-04-01
80352,EU,2020-04-01
80352,JP,2020-04-01
80353,NA,2020-01-16
80353,EU,2020-01-16
80355,NA,2020-02-07
80355,EU,2020-02-07
80357,NA,2020-01-30
80357,EU,2020-01-30
80359,NA,2018-08-31
80359,EU,2018-08-31
80360,NA,2018-06-05
80360,EU,2018-06-05
80361,NA,2019-05-03
80361,EU,2019-05-03
80363,NA,2019-02-01
80363,EU,2019-02-01
80362,NA,2019-11-08
80362,EU,2019-11-08
80365,NA,2012-04-10
80365,EU,2012-04-10
80365,JP,2012-04-10
80366,NA,2003-12-16
80369,NA,2020-06-18
80369,EU,2020-06-18
80370,NA,2019-03-14
80370,EU,2019-03-14
80372,NA,2003-01-01
80374,NA,2018-07-30
80374,EU,2018-07-30
80375,NA,2020-08-04
80375,EU,2020-08-04
80377,NA,2018-04-09
80377,EU,2018-04-09
80377,JP,2018-04-09
80378,NA,2018-05-09
80378,EU,2018-05-09
80378,JP,2018-05-09
80379,NA,2018-05-11
80379,EU,2018-05-11
80379,JP,2018-05-11
80380,NA,2020-01-07
80380,EU,2020-01-07
80383,NA,2021-04-22
80383,EU,2021-04-22
80384,JP,1999-03-18
80385,NA,2020-06-18
80385,EU,2020-06-18
80386,NA,2020-06-18
80386,EU,2020-06-18
80388,NA,2018-06-04
80388,EU,2018-06-04
80389,NA,2018-02-15
80389,EU,2018-02-15
80389,JP,2018-02-15
80391,NA,2020-03-31
80391,EU,2020-03-31
80395,NA,2020-03-23
80395,EU,2020-03-23
80397,NA,2018-12-06
80399,NA,2019-06-03
80399,EU,2019-06-03
80400,NA,2020-05-18
80400,EU,2020-05-18
80402,NA,2019-11-06
80402,EU,2019-11-06
80404,NA,2020-06-11
80404,EU,2020-06-11
80403,NA,2020-06-24
80403,EU,2020-06-24
80407,NA,2019-08-13
80407,EU,2019-08-13
80409,NA,2020-06-25
80409,EU,2020-06-25
80410,NA,2024-06-15
80410,EU,2024-06-15
80410,JP,2024-06-15
80417,NA,1982-01-01
80422,NA,2019-09-10
80422,EU,2019-09-10
80425,NA,2019-01-18
80425,EU,2019-01-18
80426,NA,2019-08-21
80426,EU,2019-08-21
80427,NA,2020-03-30
80427,EU,2020-03-30
80428,JP,1990-10-12
80430,JP,1991-07-26
80431,JP,1992-02-07
80433,JP,1992-12-23
80435,NA,2020-05-08
80435,EU,2020-05-08
80436,NA,2020-04-07
80436,EU,2020-04-07
80440,NA,2020-03-26
80440,EU,2020-03-26
80442,NA,2019-02-20
80442,EU,2019-02-20
80443,NA,2022-09-04
80443,EU,2022-09-04
80443,JP,2022-09-04
80445,NA,2020-05-28
80445,EU,2020-05-28
80446,NA,2019-07-25
80446,EU,2019-07-25
80447,NA,2023-06-05
80447,EU,2023-06-05
80449,NA,2019-11-09
80449,EU,2019-11-09
80450,NA,2020-06-23
80450,EU,2020-06-23
80450,JP,2021-07-21
80453,NA,2020-06-24
80453,EU,2020-06-24
80454,NA,2019-12-12
80454,EU,2019-12-12
80454,JP,2019-12-12
80455,NA,2019-04-04
80455,EU,2019-04-04
80455,JP,2019-04-04
80457,NA,2020-06-16
80457,EU,2020-06-16
80458,NA,2020-06-15
80458,EU,2020-06-15
80459,NA,2017-11-03
80459,EU,2017-11-03
80460,NA,2020-01-01
80460,EU,2020-01-01
80460,JP,2020-01-01
80461,NA,2017-06-20
80461,EU,2017-06-20
80462,NA,2017-07-31
80462,EU,2017-07-31
80463,NA,2020-06-19
80463,EU,2020-06-19
80464,NA,2019-01-31
80464,EU,2019-01-31
80465,NA,2020-07-20
80465,EU,2020-07-20
80468,NA,2019-06-05
80468,EU,2019-06-05
80470,NA,2020-01-01
80470,EU,2020-01-01
80472,NA,2018-11-29
80472,EU,2018-11-29
80474,NA,2020-05-22
80474,EU,2020-05-22
80485,NA,2020-06-24
80485,EU,2020-06-24
80486,NA,2019-11-12
80486,EU,2019-11-12
80488,NA,2019-10-21
80488,EU,2019-10-21
80491,NA,2017-10-10
80491,EU,2017-10-10
80492,NA,2019-11-21
80492,EU,2019-11-21
80493,NA,2020-05-08
80493,EU,2020-05-08
80496,NA,2020-07-10
80496,EU,2020-07-10
80496,JP,2020-07-10
80499,NA,2020-02-14
80499,EU,2020-02-14
80501,NA,2019-09-25
80501,EU,2019-09-25
80502,NA,2020-01-15
80502,EU,2020-01-15
80505,NA,2020-06-29
80505,EU,2020-06-19
80506,JP,1990-09-14
80507,NA,2018-04-10
80507,EU,2018-04-10
80508,NA,2019-02-01
80508,EU,2019-02-01
80509,NA,2020-04-27
80509,EU,2020-04-27
80510,NA,2020-03-18
80510,EU,2020-03-18
80512,NA,2020-06-25
80512,EU,2020-06-25
80513,NA,2015-07-23
80514,NA,2020-06-21
80514,EU,2020-06-21
80519,NA,2020-04-07
80519,EU,2020-04-17
80520,EU,2020-06-25
80521,NA,2020-06-29
80521,EU,2020-06-29
80521,JP,2020-06-29
80523,NA,2020-06-15
80523,EU,2020-06-15
80524,NA,2020-01-23
80524,EU,2020-01-23
80528,NA,1998-06-16
80529,NA,1989-10-06
80531,NA,2020-05-12
80531,EU,2020-05-12
80531,JP,2020-05-12
80534,NA,2013-09-03
80534,EU,2013-09-03
80534,JP,2013-09-03
80538,NA,2019-11-22
80538,EU,2019-11-22
80548,NA,1993-07-01
80549,NA,2020-06-26
80549,EU,2020-06-26
80549,JP,2020-06-26
80550,NA,2019-02-19
80552,EU,2019-08-02
80558,NA,2018-07-12
80558,EU,2018-07-12
80559,NA,2019-11-11
80559,EU,2019-11-11
80560,NA,2020-08-18
80560,EU,2020-08-18
80563,NA,2009-09-13
80563,EU,2009-09-13
80563,JP,2009-09-13
80565,JP,2019-10-10
80567,NA,2020-03-06
80567,EU,2020-03-06
80568,NA,2020-06-04
80568,EU,2020-06-04
80569,NA,2020-12-03
80569,EU,2020-12-03
80570,NA,2020-10-27
80570,EU,2020-10-27
80572,NA,2020-07-02
80572,EU,2020-07-02
80573,NA,2014-11-22
80573,EU,2014-11-22
80574,NA,2018-05-02
80574,EU,2018-05-02
80575,NA,2018-12-05
80575,EU,2018-12-05
80577,NA,2020-02-24
80577,EU,2020-02-24
80582,NA,2019-07-12
80582,EU,2019-07-12
80582,JP,2019-03-29
80584,NA,2016-06-02
80584,EU,2016-06-09
80585,NA,2016-12-22
80585,EU,2016-12-22
80586,EU,1991-01-01
80587,NA,2014-10-16
80593,JP,1984-01-01
80594,NA,2020-06-19
80594,EU,2020-06-19
80595,NA,2016-12-22
80595,EU,2016-12-22
80596,NA,2020-05-14
80596,EU,2020-05-14
80597,NA,2017-09-21
80597,EU,2017-09-21
80598,NA,2018-10-31
80598,EU,2018-10-31
80599,NA,2020-06-18
80599,EU,2020-06-18
80600,NA,2016-10-05
80600,EU,2016-10-05
80601,NA,2020-05-05
80601,EU,2020-05-05
80602,NA,2020-01-23
80602,EU,2020-01-23
80603,NA,2017-10-12
80603,EU,2017-10-12
80604,NA,2020-06-18
80604,EU,2020-06-18
80605,NA,2018-11-13
80605,EU,2018-11-13
80606,NA,2020-06-11
80606,EU,2020-06-11
80607,NA,2020-10-01
80607,EU,2020-10-01
80608,NA,2020-05-26
80608,EU,2020-05-26
80609,NA,2019-05-22
80609,EU,2019-05-22
80610,NA,1997-01-01
80621,NA,2019-08-16
80621,EU,2019-08-16
80622,NA,2021-01-10
80622,EU,2021-01-10
80624,NA,2020-05-14
80624,EU,2020-05-14
80625,NA,2019-11-24
80627,NA,2019-10-24
80627,EU,2019-10-24
80629,NA,2020-08-04
80629,EU,2020-08-04
80630,NA,2020-10-13
80630,EU,2020-10-13
80631,NA,2020-03-20
80631,EU,2020-03-20
80632,NA,2020-07-03
80632,EU,2020-07-03
80633,NA,2020-01-10
80633,EU,2020-01-10
80636,JP,2010-07-29
80641,NA,2015-03-14
80644,NA,2020-04-03
80644,EU,2020-04-03
80645,EU,2020-06-21
80648,NA,2018-06-19
80648,EU,2018-06-19
80648,JP,2018-06-19
80650,NA,2017-10-13
80650,EU,2017-10-13
80651,NA,2023-12-19
80651,EU,2023-12-19
80651,JP,2019-12-12
80652,NA,2020-07-10
80652,EU,2020-07-10
80654,NA,2018-04-17
80654,EU,2018-04-17
80655,NA,2013-01-01
80655,EU,2013-01-01
80656,NA,2020-02-21
80656,EU,2020-02-21
80658,NA,2020-02-25
80658,EU,2020-02-25
80662,NA,2020-06-15
80662,EU,2020-06-15
80663,JP,2009-09-17
80668,NA,2020-01-01
80668,EU,2020-01-01
80669,NA,2020-03-23
80669,EU,2020-03-23
80670,NA,2019-07-23
80670,EU,2019-07-23
80671,NA,2019-05-31
80671,EU,2019-05-31
80672,NA,2020-06-30
80672,EU,2020-06-30
80673,NA,2020-06-29
80673,EU,2020-06-29
80674,NA,2019-12-26
80675,NA,2020-07-10
80675,EU,2020-07-10
80696,NA,2019-03-08
80698,NA,2022-03-01
80698,EU,2022-03-01
80699,NA,2020-08-20
80699,EU,2020-08-20
80699,JP,2020-08-20
80701,NA,2020-01-17
80701,EU,2020-01-17
80701,JP,2020-01-17
80702,NA,2020-01-17
80702,EU,2020-01-17
80702,JP,2020-01-17
80703,NA,2020-01-13
80703,EU,2020-01-13
80704,NA,1996-11-30
80707,NA,2019-05-24
80707,EU,2019-05-24
80710,NA,2017-06-20
80710,EU,2017-06-20
80711,NA,2020-03-17
80711,EU,2020-03-17
80711,JP,2020-03-17
80713,NA,2019-10-23
80713,EU,2019-10-23
80712,NA,2020-03-05
80712,EU,2020-03-05
80714,NA,2020-01-17
80714,EU,2020-01-17
80714,JP,2020-01-17
80717,NA,2020-07-01
80717,EU,2020-07-01
80719,NA,2023-05-30
80719,EU,2023-05-30
80719,JP,2023-05-30
80721,NA,2017-05-19
80721,EU,2017-05-19
80721,JP,2017-05-19
80722,NA,2020-01-17
80722,EU,2020-01-17
80722,JP,2020-01-17
80723,NA,2020-05-29
80723,EU,2020-05-29
80726,EU,2020-06-30
80727,NA,2019-10-18
80727,EU,2019-10-18
80728,NA,2018-04-20
80728,EU,2018-04-20
80728,JP,2018-04-20
80730,NA,1994-06-01
80730,EU,2011-02-18
80732,NA,2020-01-17
80732,EU,2020-01-17
80732,JP,2020-01-17
80731,NA,2020-09-18
80731,EU,2020-09-18
80733,NA,1999-01-01
80734,NA,2017-06-09
80734,EU,2017-06-09
80734,JP,2017-06-09
80740,NA,2020-01-17
80740,EU,2020-01-17
80741,NA,2020-01-17
80741,EU,2020-01-17
80741,JP,2020-01-17
80742,NA,2020-01-17
80742,EU,2020-01-17
80742,JP,2020-01-17
80743,NA,2020-01-17
80743,EU,2020-01-17
80744,NA,2020-07-13
80744,EU,2020-07-13
80747,NA,2020-01-23
80748,EU,2020-10-08
80748,JP,2018-08-30
80752,JP,2020-11-05
80753,EU,2020-02-25
80754,NA,2019-04-19
80754,EU,2019-04-19
80755,NA,2020-05-13
80755,EU,2020-05-13
80756,NA,2019-11-27
80758,NA,2020-01-17
80758,EU,2020-01-17
80758,JP,2020-01-17
80760,NA,2019-02-27
80760,EU,2019-02-27
80760,JP,2019-02-27
80762,NA,2020-01-17
80762,EU,2020-01-17
80765,NA,2019-10-28
80765,EU,2019-10-28
80767,NA,2019-10-15
80767,EU,2019-10-15
80769,NA,2019-04-24
80769,EU,2019-04-24
80769,JP,2019-04-24
80768,NA,2018-05-15
80768,EU,2018-05-15
80770,NA,2019-06-13
80770,EU,2019-06-13
80770,JP,2019-06-13
80772,NA,2009-11-03
80773,JP,2020-06-25
80775,NA,1999-01-01
80785,NA,2020-03-09
80785,EU,2020-03-09
80786,NA,2020-07-09
80786,EU,2020-07-09
80790,NA,2019-05-06
80790,EU,2019-05-06
80800,NA,2020-07-10
80800,EU,2020-07-10
80800,JP,2020-07-10
80804,NA,2018-02-15
80808,NA,2020-07-09
80808,EU,2020-07-09
80809,NA,1998-10-26
80810,NA,2020-10-16
80811,NA,2021-01-28
80811,EU,2021-01-28
80812,NA,2019-09-12
80812,EU,2019-09-12
80813,NA,2009-06-15
80814,NA,2020-07-11
80814,EU,2020-07-11
80815,EU,2019-11-08
80816,NA,2020-03-16
80816,EU,2020-03-16
80817,NA,2019-07-30
80817,EU,2019-07-30
80819,NA,2020-01-02
80819,EU,2020-01-02
80822,NA,2020-07-10
80824,NA,2020-07-10
80824,EU,2020-07-10
80828,NA,2020-06-02
80828,EU,2020-06-02
80829,NA,2020-06-22
80829,EU,2020-06-22
80837,NA,2020-02-20
80837,EU,2020-02-20
80839,NA,1998-11-30
80842,NA,2009-01-09
80853,NA,2020-01-17
80853,EU,2020-01-17
80855,NA,2020-07-09
80855,EU,2020-07-09
80856,EU,1999-06-25
80860,NA,2019-01-01
80860,EU,2019-01-01
80865,NA,2020-04-08
80865,EU,2020-04-08
80866,NA,2019-08-13
80866,EU,2019-08-13
80867,NA,2019-06-19
80867,EU,2019-06-19
80868,NA,2020-07-31
80868,EU,2020-07-31
80869,NA,2019-11-12
80869,EU,2019-11-12
80870,NA,2021-10-07
80870,EU,2021-10-07
80873,EU,2020-07-02
80875,NA,2018-02-26
80875,EU,2018-02-26
80876,NA,2020-07-08
80876,EU,2020-07-08
80877,NA,2020-07-23
80877,EU,2020-07-23
80877,JP,2020-07-16
80878,NA,2002-02-17
80878,EU,2001-09-26
80880,EU,2000-03-11
80879,EU,2004-03-26
80881,NA,2019-01-28
80881,EU,2019-01-28
80882,EU,2004-10-01
80885,NA,2020-07-09
80885,JP,2013-08-30
80890,NA,2020-07-29
80890,EU,2020-07-29
80894,NA,2021-10-01
80894,EU,2021-10-01
80895,NA,2019-08-18
80895,EU,2019-08-18
80895,JP,2019-08-18
80897,NA,2020-01-24
80897,EU,2020-01-24
80898,NA,2017-10-14
80898,EU,2017-10-14
80900,NA,2019-05-28
80900,EU,2019-05-28
80902,NA,2020-03-27
80902,EU,2020-03-27
80902,JP,2020-03-27
80905,NA,2020-04-16
80905,EU,2020-04-16
80905,JP,2020-04-16
80912,NA,2020-05-20
80912,EU,2020-05-20
80912,JP,2020-05-20
80914,NA,2020-01-17
80915,EU,1991-01-01
80921,NA,2019-11-22
80921,EU,2019-11-22
80923,NA,2021-07-23
80923,EU,2021-07-23
80924,NA,2020-07-12
80924,EU,2020-07-12
80925,NA,2017-11-09
80925,EU,2017-11-09
80925,JP,2017-11-09
80927,JP,2015-12-31
80928,NA,2020-05-29
80928,EU,2020-05-29
80929,NA,2020-02-21
80929,EU,2020-02-21
80930,NA,2020-06-19
80932,NA,2020-07-16
80932,EU,2020-07-16
80933,NA,2018-03-14
80933,EU,2018-03-14
80941,NA,2017-09-29
80941,EU,2017-09-29
80944,NA,2018-06-11
80944,EU,2018-06-11
80944,JP,2018-06-11
80945,NA,2020-07-08
80945,EU,2020-07-08
80946,NA,2020-07-09
80946,EU,2020-07-09
80948,NA,2017-10-26
80948,EU,2017-10-26
80948,JP,2017-10-26
80949,NA,2020-04-10
80949,EU,2020-04-10
80950,NA,2020-06-23
80950,EU,2020-06-23
80951,NA,2020-01-17
80951,EU,2020-01-17
80954,NA,2022-05-17
80954,EU,2022-05-17
80956,NA,2018-09-27
80958,NA,2010-01-01
80958,EU,2010-01-01
80958,JP,2010-01-01
80959,NA,2023-03-14
80959,EU,2023-03-14
80959,JP,2023-03-14
80960,NA,2020-10-14
80960,EU,2020-10-14
80963,NA,2021-04-22
80963,EU,2021-04-22
80962,NA,2023-11-15
80962,EU,2023-11-15
80965,NA,2020-06-17
80965,EU,2020-06-17
80966,NA,2019-04-15
80966,EU,2019-04-15
80971,NA,2020-07-14
80971,EU,2020-07-14
80971,JP,2020-07-14
80972,NA,2020-05-27
80972,EU,2020-05-27
80973,JP,1987-04-24
80974,JP,1986-11-21
80975,JP,1988-07-12
80976,JP,1989-09-23
80978,JP,1987-12-26
80980,NA,2022-08-11
80980,EU,2022-08-11
80980,JP,2022-08-11
80984,NA,2007-12-04
80989,NA,2020-07-17
80989,EU,2020-07-17
80990,NA,2018-09-01
80990,EU,2018-09-01
80991,EU,2009-03-27
80995,NA,2018-03-06
80996,NA,2017-04-26
80998,NA,2021-12-01
80998,EU,2021-12-01
80999,NA,2021-04-05
81004,NA,2008-04-26
81007,NA,2017-04-27
81007,EU,2017-04-27
81008,NA,2019-11-20
81008,EU,2019-11-20
81009,NA,2020-07-27
81009,EU,2020-07-27
81011,NA,2019-12-17
81012,NA,2017-10-17
81013,NA,2020-07-01
81014,NA,2017-07-28
81014,EU,2017-07-28
81014,JP,2017-07-28
81015,NA,2020-06-24
81016,NA,2018-10-04
81017,NA,2019-05-09
81026,NA,2020-07-06
81026,EU,2020-07-06
81032,NA,2001-03-26
81033,NA,2018-09-04
81033,EU,2018-09-04
81034,NA,2020-04-28
81036,NA,2017-01-01
81037,NA,2020-06-11
81037,EU,2020-06-11
81038,NA,2007-10-09
81038,EU,2009-11-30
81039,NA,2008-09-03
81041,NA,2020-03-03
81041,EU,2020-03-03
81042,NA,2020-06-19
81042,EU,2020-06-19
81044,NA,2021-09-28
81044,EU,2021-09-28
81043,NA,2020-03-23
81043,EU,2020-03-23
81048,NA,2018-03-16
81048,EU,2018-03-16
81051,JP,1989-03-28
81053,JP,1990-08-11
81054,JP,1990-10-19
81055,JP,1987-07-10
81060,JP,1998-02-15
81061,NA,2017-07-20
81061,EU,2017-07-20
81063,NA,2020-07-20
81063,EU,2020-07-20
81065,NA,2020-03-27
81065,EU,2020-03-27
81067,NA,2018-12-06
81067,EU,2018-12-06
81067,JP,2018-12-06
81068,NA,2019-10-20
81068,EU,2019-10-20
81079,JP,1997-11-20
81080,NA,2017-08-18
81080,EU,2017-08-18
81081,JP,2019-08-09
81084,NA,2020-05-14
81084,EU,2020-05-14
81086,NA,2018-05-29
81086,EU,2018-05-29
81087,NA,2020-05-08
81087,EU,2020-05-08
81088,NA,2020-01-24
81088,EU,2020-01-24
81089,NA,2020-07-21
81089,EU,2020-07-21
81093,NA,2023-08-18
81093,EU,2023-08-18
81093,JP,2023-08-18
81095,NA,2020-08-13
81095,EU,2020-08-13
81095,JP,2018-07-26
81096,NA,2021-01-26
81096,EU,2021-01-29
81096,JP,2020-12-03
81101,NA,2020-04-16
81101,EU,2020-04-16
81102,NA,2018-06-02
81102,EU,2018-06-02
81102,JP,2018-06-02
81106,JP,1989-07-30
81105,NA,1984-01-01
81107,NA,2019-05-31
81107,EU,2019-05-31
81107,JP,2019-05-31
81108,NA,2020-06-17
81108,EU,2020-06-17
81109,NA,1992-01-01
81110,NA,2020-07-16
81110,EU,2020-07-16
81111,NA,2020-07-16
81111,EU,2020-07-16
81112,NA,2020-06-15
81112,EU,2020-06-15
81114,NA,2020-09-09
81114,EU,2020-09-09
81115,NA,2025-02-18
81115,EU,2025-02-18
81115,JP,2025-02-18
81117,NA,2019-05-30
81117,EU,2019-05-30
81117,JP,2019-05-30
81118,NA,2000-11-09
81119,NA,2022-01-01
81119,EU,2022-01-01
81120,NA,2021-03-26
81120,EU,2021-03-26
81120,JP,2021-03-26
81121,NA,2024-11-20
81121,EU,2024-11-20
81122,NA,2022-07-19
81122,EU,2022-07-19
81122,JP,2022-07-19
81125,NA,2021-12-16
81125,EU,2021-12-16
81126,NA,2021-01-01
81126,EU,2021-01-01
81127,NA,1979-01-01
81128,NA,2019-10-09
81129,NA,2021-11-05
81129,EU,2021-11-05
81130,NA,2020-06-23
81130,EU,2020-06-23
81131,NA,2021-03-17
81131,EU,2021-03-17
81132,EU,1994-01-01
81134,NA,2020-06-11
81134,JP,2002-08-02
81140,NA,2020-07-28
81140,EU,2020-07-28
81141,NA,2020-06-04
81141,EU,2020-06-04
81142,JP,1990-11-30
81144,JP,1993-10-22
81145,JP,1986-12-05
81146,JP,1986-11-20
81147,NA,2018-10-18
81147,EU,2018-10-18
81148,JP,1991-08-09
81149,JP,1988-05-13
81151,JP,1988-01-29
81156,NA,2020-08-25
81157,NA,2019-09-25
81157,EU,2019-09-25
81158,NA,2019-05-29
81158,EU,2019-05-29
81159,NA,2020-07-22
81159,JP,2020-07-22
81160,NA,2021-05-24
81162,NA,2017-10-24
81163,NA,2019-01-20
81163,EU,2019-01-20
81163,JP,2019-01-20
81164,NA,2016-06-13
81164,EU,2016-06-13
81165,NA,2017-03-07
81165,EU,2017-03-07
81166,NA,2016-10-26
81166,EU,2016-10-26
81170,EU,2000-12-15
81172,NA,2019-11-18
81172,EU,2019-11-18
81173,NA,2019-11-05
81173,EU,2019-11-05
81174,NA,2018-11-23
81174,EU,2018-11-23
81175,NA,2019-01-18
81175,EU,2019-01-18
81178,NA,2020-01-17
81178,EU,2020-01-17
81179,EU,1999-10-01
81180,NA,2007-01-01
81181,NA,2019-05-17
81182,NA,2020-02-18
81182,EU,2020-02-18
81183,NA,2020-07-09
81183,EU,2020-07-09
81187,NA,1996-01-01
81187,EU,1996-01-01
81187,JP,1996-01-01
81190,NA,2020-07-24
81190,EU,2020-07-24
81191,JP,1988-08-20
81192,NA,1991-11-01
81193,NA,2019-02-26
81193,EU,2019-02-26
81193,JP,2019-02-26
81194,NA,2019-08-01
81194,EU,2019-08-01
81194,JP,2019-08-01
81195,NA,2019-01-23
81195,EU,2019-01-23
81195,JP,2019-01-23
81197,NA,2020-05-07
81197,EU,2020-05-07
81197,JP,2020-05-07
81203,NA,2020-01-17
81203,EU,2020-01-17
81204,JP,2017-02-16
81208,NA,2018-09-03
81208,EU,2018-09-03
81213,NA,2009-01-01
81213,EU,2009-01-01
81213,JP,2009-01-01
81217,JP,2003-12-11
81219,JP,1992-02-07
81220,JP,1987-10-21
81222,JP,1989-02-17
81223,NA,2020-07-25
81224,JP,1993-05-14
81229,NA,2019-08-29
81229,EU,2019-08-29
81230,NA,2020-04-20
81230,EU,2020-04-20
81231,NA,2020-07-31
81231,EU,2020-07-31
81235,NA,2021-02-02
81235,EU,2021-02-02
81235,JP,2021-02-02
81236,NA,2020-07-27
81236,EU,2020-07-27
81238,NA,2019-07-25
81238,EU,2019-07-25
81240,NA,2020-08-27
81240,EU,2020-08-27
81241,NA,2017-12-31
81241,EU,2017-12-31
81242,NA,2019-04-28
81242,EU,2019-04-28
81245,EU,2020-10-30
81243,NA,2019-08-18
81243,EU,2019-08-18
81244,NA,2020-05-15
81244,EU,2020-05-15
81250,NA,2020-11-19
81251,NA,2002-01-01
81252,NA,2020-01-29
81252,EU,2020-01-29
81252,JP,2020-01-29
81253,NA,2018-09-25
81253,EU,2018-09-25
81254,NA,1995-01-01
81254,EU,2004-01-01
81256,NA,2014-11-29
81256,EU,2014-11-29
81256,JP,2014-11-29
81257,NA,2021-06-16
81257,EU,2021-06-16
81257,JP,2021-06-16
81258,NA,2019-01-01
81258,EU,2019-01-01
81258,JP,2019-01-01
81260,NA,2019-12-05
81260,EU,2019-12-05
81260,JP,2019-12-05
81261,NA,2019-07-31
81261,EU,2019-07-31
81261,JP,2019-07-31
81262,NA,2019-07-05
81262,EU,2019-07-05
81262,JP,2019-07-05
81263,NA,2015-03-22
81263,EU,2015-03-22
81263,JP,2015-03-22
81265,NA,2017-11-15
81265,EU,2017-11-15
81266,NA,2017-05-01
81266,EU,2017-05-01
81266,JP,2017-05-01
81267,NA,2019-04-17
81267,EU,2019-04-17
81267,JP,2019-04-17
81268,NA,2019-08-08
81268,EU,2019-08-08
81268,JP,2019-08-08
81269,NA,2020-07-16
81269,EU,2020-07-16
81270,NA,2009-07-21
81273,JP,1986-11-21
81274,JP,1989-11-27
81277,JP,1987-12-09
81278,JP,1991-04-12
81279,JP,1990-04-13
81280,NA,2021-01-01
81280,EU,2021-01-01
81282,NA,2020-06-22
81282,EU,2020-06-22
81284,NA,2021-02-26
81284,EU,2021-02-26
81286,NA,2020-01-30
81286,EU,2020-01-30
81287,NA,2019-02-11
81287,EU,2019-02-11
81289,NA,2020-07-16
81289,EU,2020-07-16
81290,NA,2000-01-01
81290,EU,2000-01-01
81290,JP,2000-01-01
81291,NA,2013-11-01
81291,EU,2013-11-07
81293,NA,2020-07-07
81294,NA,2020-06-10
81294,EU,2020-06-10
81296,JP,1989-01-01
81298,NA,1990-01-01
81298,EU,1990-01-01
81298,JP,1990-01-01
81299,NA,1988-01-01
81299,JP,1989-01-01
81300,NA,1992-01-01
81300,JP,1992-01-01
81301,NA,1998-01-01
